rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license,resampled_sampling_rate,resampled_filename,resampled_channels
3.5,no,balori,1 (mono),5/24/2017,both,25,XC381309.mp3,both,Baltimore Oriole,>20,XC381309 Baltimore Oriole (Icterus galbula),['Troglodytes aedon_House Wren'],yes,Icterus galbula," Tamarack Ranch SWA, E Sector, Logan County, Colorado",40.841,48000 (Hz),song,1100 m,Natural vocalization,320000 (bps),mp3,both,House Wren (Troglodytes aedon),381309,https://www.xeno-canto.org/381309,United States,Sue Riffe,Icterus galbula_Baltimore Oriole,-102.774,>10(s),08:45,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC381309.wav,1 (mono)
4,no,balori,2 (stereo),08-05-2017,Not specified,30,XC382084.mp3,Not specified,Baltimore Oriole,Not specified,XC382084 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," New Jersey (near  Linden), Union County, New Jersey",40.6052,48000 (Hz),juvenile,0 m,At least ten juvenile's calling each other at the top of the canopy. Fighting maybe?,256000 (bps),mp3,Not specified,,382084,https://www.xeno-canto.org/382084,United States,William Whitehead,Icterus galbula_Baltimore Oriole,-74.2495,Not specified,09:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC382084.wav,1 (mono)
4,no,balori,1 (mono),05-03-2015,Not specified,14,XC383954.mp3,Not specified,Baltimore Oriole,Not specified,XC383954 Baltimore Oriole (Icterus galbula),[],no,Icterus galbula," Jacobson Park, Fayette County, Kentucky",37.9876,44100 (Hz),song,300 m,"Editing:  High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,,383954,https://www.xeno-canto.org/383954,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-84.4219,Not specified,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC383954.wav,1 (mono)
4.5,no,balori,2 (stereo),5/13/2015,Not specified,55,XC383972.mp3,Not specified,Baltimore Oriole,Not specified,XC383972 Baltimore Oriole (Icterus galbula),['Cardinalis cardinalis_Northern Cardinal'],no,Icterus galbula, Spindletop Farm,38.1103,44100 (Hz),song,280 m,"Editing:  High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",128000 (bps),mp3,Not specified,Northern Cardinal (Cardinalis cardinalis),383972,https://www.xeno-canto.org/383972,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-84.4921,Not specified,09:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC383972.wav,1 (mono)
3.5,no,balori,2 (stereo),5/20/2017,Not specified,48,XC388163.mp3,Not specified,Baltimore Oriole,Not specified,XC388163 Baltimore Oriole (Icterus galbula),"['Agelaius phoeniceus_Red-winged Blackbird', 'Melospiza melodia_Song Sparrow']",yes,Icterus galbula," Marais Léon-Provancher, Portneuf, Québec",46.7179,44100 (Hz),"male, song",10 m,"Male singing from the top of an exposed tree. Habitat: shrubland, young mixed forest.",128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Song Sparrow (Melospiza melodia),388163,https://www.xeno-canto.org/388163,Canada,Martin St-Michel,Icterus galbula_Baltimore Oriole,-71.5345,Not specified,08:03,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC388163.wav,1 (mono)
3.5,no,balori,2 (stereo),5/20/2017,Not specified,30,XC388164.mp3,Not specified,Baltimore Oriole,Not specified,XC388164 Baltimore Oriole (Icterus galbula),"['Agelaius phoeniceus_Red-winged Blackbird', 'Melospiza melodia_Song Sparrow']",yes,Icterus galbula," Marais Léon-Provancher, Portneuf, Québec",46.7179,44100 (Hz),"call, male, song",10 m,"Male featured in XC388163 chasing away a second individual. Habitat: shrubland, young mixed forest.",128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Song Sparrow (Melospiza melodia),388164,https://www.xeno-canto.org/388164,Canada,Martin St-Michel,Icterus galbula_Baltimore Oriole,-71.5345,Not specified,08:06,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC388164.wav,1 (mono)
3.5,no,balori,2 (stereo),5/20/2017,Not specified,166,XC388165.mp3,Not specified,Baltimore Oriole,Not specified,XC388165 Baltimore Oriole (Icterus galbula),"['Agelaius phoeniceus_Red-winged Blackbird', 'Melospiza melodia_Song Sparrow', 'Poecile atricapillus_Black-capped Chickadee', 'Vireo gilvus_Warbling Vireo']",yes,Icterus galbula," Marais Léon-Provancher, Portneuf, Québec",46.7179,44100 (Hz),"call, female, male, song",10 m,"Singing male joined by a female calling. Habitat: shrubland, young mixed forest.",128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Song Sparrow (Melospiza melodia); Black-capped Chickadee (Poecile atricapillus); Warbling Vireo (Vireo gilvus),388165,https://www.xeno-canto.org/388165,Canada,Martin St-Michel,Icterus galbula_Baltimore Oriole,-71.5345,Not specified,08:56,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC388165.wav,1 (mono)
3.5,no,balori,2 (stereo),5/27/2017,Not specified,32,XC389982.mp3,Not specified,Baltimore Oriole,Not specified,XC389982 Baltimore Oriole (Icterus galbula),"['Actitis macularius_Spotted Sandpiper', 'Agelaius phoeniceus_Red-winged Blackbird', 'Spinus tristis_American Goldfinch']",yes,Icterus galbula," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),"call, male",10 m,"Habitat: field, freshwater marsh.",128000 (bps),mp3,Not specified,Spotted Sandpiper (Actitis macularius); Red-winged Blackbird (Agelaius phoeniceus); American Goldfinch (Spinus tristis),389982,https://www.xeno-canto.org/389982,Canada,Martin St-Michel,Icterus galbula_Baltimore Oriole,-72.7455,Not specified,06:28,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC389982.wav,1 (mono)
4,no,balori,1 (mono),4/28/2016,Not specified,40,XC390276.mp3,Not specified,Baltimore Oriole,Not specified,XC390276 Baltimore Oriole (Icterus galbula),[],no,Icterus galbula," Paint Creek Trail--Gunn to Adams, Oakland County, Michigan",42.7463,44100 (Hz),song,260 m,"Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,,390276,https://www.xeno-canto.org/390276,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-83.1867,Not specified,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC390276.wav,1 (mono)
3.5,no,balori,1 (mono),05-10-2016,Not specified,19,XC390279.mp3,Not specified,Baltimore Oriole,Not specified,XC390279 Baltimore Oriole (Icterus galbula),"['Agelaius phoeniceus_Red-winged Blackbird', 'Geothlypis trichas_Common Yellowthroat']",yes,Icterus galbula," Paint Creek Trail--Gallagher to Gunn, Oakland County, Michigan",42.7364,44100 (Hz),"Chatter calls, call",260 m,"Chatter at 0:1.7,  0:8.4, 0:14.8

Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Common Yellowthroat (Geothlypis trichas),390279,https://www.xeno-canto.org/390279,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-83.1696,Not specified,11:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC390279.wav,1 (mono)
3.5,no,balori,2 (stereo),5/27/2017,Not specified,42,XC390598.mp3,Not specified,Baltimore Oriole,Not specified,XC390598 Baltimore Oriole (Icterus galbula),"['Vireo gilvus_Warbling Vireo', 'Hylocichla mustelina_Wood Thrush']",yes,Icterus galbula," George Montgomery Sanctuary, Brome-Missisquoi, Québec",45.024,44100 (Hz),"male, song",70 m,Habitat: mature deciduous forest.,128000 (bps),mp3,Not specified,Warbling Vireo (Vireo gilvus); Wood Thrush (Hylocichla mustelina); American Yellow Warbler (Setophaga aestiva),390598,https://www.xeno-canto.org/390598,Canada,Martin St-Michel,Icterus galbula_Baltimore Oriole,-73.075,Not specified,17:28,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC390598.wav,1 (mono)
5,no,balori,1 (mono),05-12-2016,Not specified,54,XC391090.mp3,Not specified,Baltimore Oriole,Not specified,XC391090 Baltimore Oriole (Icterus galbula),[],no,Icterus galbula," Cranberry Lake Park, Oakland County, Michigan",42.7865,44100 (Hz),call,300 m,"Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,,391090,https://www.xeno-canto.org/391090,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-83.1459,Not specified,09:30,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC391090.wav,1 (mono)
5,no,balori,1 (mono),5/21/2016,Not specified,54,XC391155.mp3,Not specified,Baltimore Oriole,Not specified,XC391155 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Tawas Point, Michigan",44.2486,44100 (Hz),song,180 m,"Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,,391155,https://www.xeno-canto.org/391155,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-83.4583,Not specified,05:30,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC391155.wav,1 (mono)
5,no,balori,1 (mono),5/21/2016,Not specified,18,XC391156.mp3,Not specified,Baltimore Oriole,Not specified,XC391156 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Tawas Point, Michigan",44.2486,44100 (Hz),song,180 m,"Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,,391156,https://www.xeno-canto.org/391156,United States,Antonio Xeira,Icterus galbula_Baltimore Oriole,-83.4583,Not specified,05:30,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC391156.wav,1 (mono)
4,no,balori,1 (mono),5/25/2016,Not specified,35,XC396159.mp3,Not specified,Baltimore Oriole,Not specified,XC396159 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," North Bergen, Hudson County, New Jersey",40.8033,48000 (Hz),"male, song",60 m,,95315 (bps),mp3,Not specified,,396159,https://www.xeno-canto.org/396159,United States,Dominic Garcia-Hall,Icterus galbula_Baltimore Oriole,-74,Not specified,06:30,Dominic Garcia-Hall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC396159.wav,1 (mono)
5,no,balori,1 (mono),05-10-2015,Not specified,26,XC407924.mp3,Not specified,Baltimore Oriole,Not specified,XC407924 Baltimore Oriole (Icterus galbula),[],no,Icterus galbula," Watts Flats WMA, New York (near  Ashville), Chautauqua County, New York",42.033,48000 (Hz),song,440 m,,128000 (bps),mp3,Not specified,,407924,https://www.xeno-canto.org/407924,United States,Jim Berry,Icterus galbula_Baltimore Oriole,-79.4222,Not specified,07:00,Jim Berry,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC407924.wav,1 (mono)
5,no,balori,1 (mono),5/18/2018,Not specified,61,XC415889.mp3,Not specified,Baltimore Oriole,Not specified,XC415889 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Jon J Duerr Forest Preserve, Kane County, Illinois",41.9731,48000 (Hz),"male, song",220 m,,320000 (bps),mp3,Not specified,,415889,https://www.xeno-canto.org/415889,United States,Matt Wistrand,Icterus galbula_Baltimore Oriole,-88.2988,Not specified,06:27,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC415889.wav,1 (mono)
4,no,balori,1 (mono),05-07-2018,both,5,XC418002.mp3,accelerating,Baltimore Oriole,20-Jul,XC418002 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Magee Marsh, Ohio",41.6122,48000 (Hz),song,170 m,Sing from a deciduous tree seen from the boardwalk.,320000 (bps),mp3,both,,418002,https://www.xeno-canto.org/418002,United States,Sue Riffe,Icterus galbula_Baltimore Oriole,-83.1723,0-3(s),07:00,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC418002.wav,1 (mono)
4,no,balori,1 (mono),7/18/2018,increasing,26,XC428772.mp3,decelerating,Baltimore Oriole,06-Apr,XC428772 Baltimore Oriole (Icterus galbula),[],no,Icterus galbula," High Park, Toronto, Toronto Division, Ontario",43.6465,44100 (Hz),"call, song",110 m,Bird not seen,160000 (bps),mp3,increasing,,428772,https://www.xeno-canto.org/428772,Canada,Wesley Rajaleelan,Icterus galbula_Baltimore Oriole,-79.4637,6-10(s),06:30,Wesley Rajaleelan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC428772.wav,1 (mono)
4,no,balori,2 (stereo),5/16/2014,Not specified,46,XC442962.mp3,Not specified,Baltimore Oriole,Not specified,XC442962 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Tawas Point State Park (near  East Tawas), Iosco County, Michigan",44.2588,48000 (Hz),song,180 m,,256000 (bps),mp3,Not specified,,442962,https://www.xeno-canto.org/442962,United States,Ed Pandolfino,Icterus galbula_Baltimore Oriole,-83.4423,Not specified,10:27,Ed Pandolfino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC442962.wav,1 (mono)
4.5,no,balori,2 (stereo),5/14/2018,level,67,XC444946.mp3,level,Baltimore Oriole,06-Apr,XC444946 Baltimore Oriole (Icterus galbula),"['Agelaius phoeniceus_Red-winged Blackbird', 'Geothlypis trichas_Common Yellowthroat', 'Setophaga discolor_Prairie Warbler', 'Corvus brachyrhynchos_American Crow']",yes,Icterus galbula," Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",42.7463,48000 (Hz),"male, song",120 m,,192000 (bps),mp3,level,Red-winged Blackbird (Agelaius phoeniceus); Common Yellowthroat (Geothlypis trichas); Prairie Warbler (Setophaga discolor); American Crow (Corvus brachyrhynchos),444946,https://www.xeno-canto.org/444946,United States,Christopher McPherson,Icterus galbula_Baltimore Oriole,-71.7074,0-3(s),10:00,Christopher McPherson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC444946.wav,1 (mono)
4,,balori,2 (stereo),5/17/2019,level,20,XC475086.mp3,level,Baltimore Oriole,20-Jul,XC475086 Baltimore Oriole (Icterus galbula),[],,Icterus galbula," Clarkstown (near  Valley Cottage), Rockland County, New York",41.1182,44100 (Hz),"call, song",50 m,"Bird in the tree canopy
not visible

bird-seen:no",128166 (bps),mp3,level,,475086,https://www.xeno-canto.org/475086,United States,Daniel Shaw,Icterus galbula_Baltimore Oriole,-73.9554,0-3(s),07:00,Daniel Shaw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC475086.wav,1 (mono)
5,no,balori,2 (stereo),5/13/2019,Not specified,10,XC476519.mp3,Not specified,Baltimore Oriole,Not specified,XC476519 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Pelee (near  Leamington), Essex County, Ontario",41.9494,48000 (Hz),song,180 m,,192000 (bps),mp3,Not specified,,476519,https://www.xeno-canto.org/476519,Canada,David Darrell-Lambert,Icterus galbula_Baltimore Oriole,-82.5122,Not specified,12:00,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC476519.wav,1 (mono)
5,no,balori,2 (stereo),8/21/2019,Not specified,38,XC493544.mp3,Not specified,Baltimore Oriole,Not specified,XC493544 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Hawk Rise Sanctuary (near  Linden), Union County, New Jersey",40.6052,48000 (Hz),call,0 m,one syllable call,200519 (bps),mp3,Not specified,,493544,https://www.xeno-canto.org/493544,United States,William Whitehead,Icterus galbula_Baltimore Oriole,-74.2495,Not specified,08:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC493544.wav,1 (mono)
4,no,balori,2 (stereo),4/29/2008,level,29,XC57029.mp3,level,Baltimore Oriole,06-Apr,XC57029 Baltimore Oriole (Icterus galbula),[],yes,Icterus galbula," Sharp's Ridge Memorial Park, Knoxville, Tennessee",36.0008,44100 (Hz),"call, song",200 m,img:http://www.flickr.com/photos/madbirder/8504249975/in/photostream,128000 (bps),mp3,level,,57029,https://www.xeno-canto.org/57029,United States,Mike Nelson,Icterus galbula_Baltimore Oriole,-83.9462,0-3(s),9:30am,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC57029.wav,1 (mono)
4,no,banswa,1 (mono),06-08-2013,both,12,XC138517.mp3,both,Sand Martin,20-Jul,XC138517 Sand Martin (Riparia riparia),[],yes,Riparia riparia," Gedser Odde, Gedser Point, most southern point of Scandinavia",54.5592,44100 (Hz),call,10 m,A rather fascinating recording as here is several types of calls (and possible song): a fast chatter/clicking almost like from a dolphin at 02.20 yet another type here 02.94 and here 04.03 a very fast chatter and two more typical calls at e.g. 07.82 and 10.93,128000 (bps),mp3,both,,138517,https://www.xeno-canto.org/138517,Denmark,Louis A. Hansen,Riparia riparia_Bank Swallow,11.9695,0-3(s),05:18,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC138517.wav,1 (mono)
3,no,banswa,1 (mono),06-08-2013,Not specified,16,XC138873.mp3,Not specified,Sand Martin,Not specified,XC138873 Sand Martin (Riparia riparia),[],yes,Riparia riparia," Alatyrsky District, Chuvashia",54.9141,44100 (Hz),flight call,80 m,,64000 (bps),mp3,Not specified,,138873,https://www.xeno-canto.org/138873,Russian Federation,Albert Lastukhin,Riparia riparia_Bank Swallow,46.5824,Not specified,14:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC138873.wav,1 (mono)
3,no,banswa,1 (mono),06-09-2013,Not specified,60,XC139144.mp3,Not specified,Sand Martin,Not specified,XC139144 Sand Martin (Riparia riparia),[],yes,Riparia riparia," Poretskiy rayon, Chuvashia",55.0799,44100 (Hz),"call, flight call, song",70 m,about 500 birds in the colony,64000 (bps),mp3,Not specified,,139144,https://www.xeno-canto.org/139144,Russian Federation,Albert Lastukhin,Riparia riparia_Bank Swallow,46.4811,Not specified,13:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC139144.wav,1 (mono)
